Duration,Country,Device Type,Title,Duracion total,StartTime,AÃ±o,Mes ,Dia,Hora,clean_title,Season,Episode,Supplemental Video Type,Genero,Original language,popularity,popularity_category,clean_title2
0:20:30,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Workin' Moms: Temporada 6: Â¡AdiÃ³s, Goldie! (episodio 3)",0:21:17,5/29/2022 13:01,2022,5,Sunday,13,"Workin' Moms: Â¡AdiÃ³s, Goldie!",6,3,SERIE,Comedy,en,16.8689,Moderadamente popular,Workin' Moms
0:21:51,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El dinero, en pocas palabras: Miniserie: JubilaciÃ³n (episodio 5)",0:21:51,5/27/2022 13:23,2022,5,Friday,13,"El dinero, en pocas palabras",1,5,SERIE,Documentary,en,4.8684,Poco visto,"El dinero, en pocas palabras"
0:00:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,En pocas palabras: Temporada 1: La brecha salarial racial (episodio 1),0:00:05,5/27/2022 12:59,2022,5,Friday,12,En pocas palabras: La brecha salarial racial,1,1,SERIE,Documentary,,,,En pocas palabras
0:17:25,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,En pocas palabras: Temporada 1: Monogamia (episodio 3),0:17:25,5/27/2022 12:41,2022,5,Friday,12,En pocas palabras: Monogamia,1,3,SERIE,Documentary,en,22.2794,Moderadamente popular,En pocas palabras
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,En pocas palabras: Temporada 3: Cuentos de hadas (episodio 14),0:00:02,5/27/2022 12:40,2022,5,Friday,12,En pocas palabras: Cuentos de hadas,3,14,SERIE,Documentary,,,,En pocas palabras
1:46:26,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El aÃ±o de mi graduaciÃ³n,1:46:49,5/24/2022 21:51,2022,5,Tuesday,21,El aÃ±o de mi graduaciÃ³n,,,FILM,Comedy,en,2.5339,Poco visto,El aÃ±o de mi graduaciÃ³n
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Alias Grace: Miniserie: Parte 1 (episodio 1),0:00:01,5/24/2022 12:51,2022,5,Tuesday,12,Alias Grace,1,1,SERIE,Crime,en,8.6634,Poco visto,Alias Grace
0:23:17,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,En pocas palabras: Temporada 3: AzÃºcar (episodio 1),0:23:17,5/22/2022 13:31,2022,5,Sunday,13,En pocas palabras: AzÃºcar,3,1,SERIE,Documentary,en,22.2794,Moderadamente popular,En pocas palabras
0:23:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,En pocas palabras: Temporada 3: Realeza (episodio 2),0:23:53,5/22/2022 13:07,2022,5,Sunday,13,En pocas palabras: Realeza,3,2,SERIE,Documentary,en,22.2794,Moderadamente popular,En pocas palabras
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El poder del voto, en pocas palabras: Miniserie: El derecho a votar (episodio 1)",0:00:10,5/22/2022 13:06,2022,5,Sunday,13,"El poder del voto, en pocas palabras",1,1,SERIE,Documentary,en,2.8924,Poco visto,"El poder del voto, en pocas palabras"
0:00:08,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El poder del voto, en pocas palabras: Miniserie: El derecho a votar (episodio 1)",0:00:10,5/22/2022 13:06,2022,5,Sunday,13,"El poder del voto, en pocas palabras",1,1,SERIE,Documentary,en,2.8924,Poco visto,"El poder del voto, en pocas palabras"
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,En pocas palabras: Temporada 3: Disculpas (episodio 8),0:02:05,5/22/2022 13:05,2022,5,Sunday,13,En pocas palabras: Disculpas,3,8,SERIE,Documentary,en,22.2794,Moderadamente popular,En pocas palabras
0:02:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,En pocas palabras: Temporada 3: Disculpas (episodio 8),0:02:05,5/21/2022 17:32,2022,5,Saturday,17,En pocas palabras: Disculpas,3,8,SERIE,Documentary,en,22.2794,Moderadamente popular,En pocas palabras
0:22:32,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,En pocas palabras: Temporada 3: Huracanes (episodio 9),0:22:32,5/21/2022 17:10,2022,5,Saturday,17,En pocas palabras: Huracanes,3,9,SERIE,Documentary,en,22.2794,Moderadamente popular,En pocas palabras
0:20:13,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,En pocas palabras: Temporada 3: CirugÃ­a plÃ¡stica (episodio 10),0:20:13,5/21/2022 16:36,2022,5,Saturday,16,En pocas palabras: CirugÃ­a plÃ¡stica,3,10,SERIE,Documentary,en,22.2794,Moderadamente popular,En pocas palabras
0:18:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,En pocas palabras: Temporada 1: Por quÃ© las mujeres ganan menos (episodio 18),0:18:02,5/21/2022 16:16,2022,5,Saturday,16,En pocas palabras: Por quÃ© las mujeres ganan menos,1,18,SERIE,Documentary,en,22.2794,Moderadamente popular,En pocas palabras
0:11:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Workin' Moms: Temporada 6: Almuerzo caliente (episodio 2),0:20:32,5/21/2022 16:02,2022,5,Saturday,16,Workin' Moms: Almuerzo caliente,6,2,SERIE,Comedy,en,16.8689,Moderadamente popular,Workin' Moms
0:08:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Workin' Moms: Temporada 6: Almuerzo caliente (episodio 2),0:20:32,5/18/2022 13:29,2022,5,Wednesday,13,Workin' Moms: Almuerzo caliente,6,2,SERIE,Comedy,en,16.8689,Moderadamente popular,Workin' Moms
0:10:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Workin' Moms: Temporada 6: Parte de mi familia (episodio 1),0:21:39,5/18/2022 13:12,2022,5,Wednesday,13,Workin' Moms: Parte de mi familia,6,1,SERIE,Comedy,en,16.8689,Moderadamente popular,Workin' Moms
0:10:22,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Workin' Moms: Temporada 6: Parte de mi familia (episodio 1),0:21:39,5/15/2022 20:22,2022,5,Sunday,20,Workin' Moms: Parte de mi familia,6,1,SERIE,Comedy,en,16.8689,Moderadamente popular,Workin' Moms
0:00:24,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Workin' Moms: Temporada 6: Parte de mi familia (episodio 1),0:21:39,5/15/2022 20:21,2022,5,Sunday,20,Workin' Moms: Parte de mi familia,6,1,SERIE,Comedy,en,16.8689,Moderadamente popular,Workin' Moms
0:00:23,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El aÃ±o de mi graduaciÃ³n,1:46:49,5/15/2022 20:20,2022,5,Sunday,20,El aÃ±o de mi graduaciÃ³n,,,FILM,Comedy,en,2.5339,Poco visto,El aÃ±o de mi graduaciÃ³n
0:08:20,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Las 7 vidas de LÃ©a: Miniserie: 15Â deÂ junio (episodio 1),0:08:20,5/15/2022 17:42,2022,5,Sunday,17,Las 7 vidas de LÃ©a,1,1,SERIE,Drama,fr,3.2946,Poco visto,Las 7 vidas de LÃ©a
0:10:22,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"The Circle: EE. UU.: Temporada 4: AdiÃ³s, mis amigos (episodio 5)",0:35:54,5/12/2022 13:09,2022,5,Thursday,13,The Circle: EE. UU.,4,5,SERIE,Reality,en,11.8395,Moderadamente popular,The Circle
0:01:31,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 4: Nadie estÃ¡ a salvo (episodio 4),0:54:26,5/7/2022 17:37,2022,5,Saturday,17,The Circle: EE. UU.,4,4,SERIE,Reality,en,11.8395,Moderadamente popular,The Circle
0:17:41,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 4: Nadie estÃ¡ a salvo (episodio 4),0:54:26,5/7/2022 17:18,2022,5,Saturday,17,The Circle: EE. UU.,4,4,SERIE,Reality,en,11.8395,Moderadamente popular,The Circle
0:35:14,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 4: Nadie estÃ¡ a salvo (episodio 4),0:54:26,5/7/2022 13:48,2022,5,Saturday,13,The Circle: EE. UU.,4,4,SERIE,Reality,en,11.8395,Moderadamente popular,The Circle
0:18:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 4: Fiesta de losÂ noventa (episodio 3),0:49:48,5/7/2022 11:21,2022,5,Saturday,11,The Circle: EE. UU.,4,3,SERIE,Reality,en,11.8395,Moderadamente popular,The Circle
0:19:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 4: Fiesta de losÂ noventa (episodio 3),0:49:48,5/6/2022 20:33,2022,5,Friday,20,The Circle: EE. UU.,4,3,SERIE,Reality,en,11.8395,Moderadamente popular,The Circle
0:10:09,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 4: Fiesta de losÂ noventa (episodio 3),0:49:48,5/4/2022 20:37,2022,5,Wednesday,20,The Circle: EE. UU.,4,3,SERIE,Reality,en,11.8395,Moderadamente popular,The Circle
0:01:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 4: Fiesta de losÂ noventa (episodio 3),0:49:48,5/4/2022 18:21,2022,5,Wednesday,18,The Circle: EE. UU.,4,3,SERIE,Reality,en,11.8395,Moderadamente popular,The Circle
0:53:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 4: Cada cual con su pastel (episodio 2),0:53:04,5/4/2022 16:44,2022,5,Wednesday,16,The Circle: EE. UU.,4,2,SERIE,Reality,en,11.8395,Moderadamente popular,The Circle
0:55:44,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,The Circle: EE. UU.: Temporada 4: Un comienzo picante (episodio 1),0:55:44,5/4/2022 13:35,2022,5,Wednesday,13,The Circle: EE. UU.,4,1,SERIE,Reality,en,11.8395,Moderadamente popular,The Circle
0:00:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,CÃ³mo cortar a tu patÃ¡n,0:00:04,5/1/2022 14:19,2022,5,Sunday,14,CÃ³mo cortar a tu patÃ¡n,,,FILM,Comedy,es,1.5987,Poco visto,CÃ³mo cortar a tu patÃ¡n
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Todos queremos a alguien,0:00:03,5/1/2022 14:19,2022,5,Sunday,14,Todos queremos a alguien,,,FILM,Romance,en,0.5067,Poco visto,Todos queremos a alguien
0:03:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,4 mitades,0:03:27,5/1/2022 14:15,2022,5,Sunday,14,4 mitades,,,FILM,Thriller,it,2.8955,Poco visto,4 mitades
0:00:09,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,4 mitades,0:03:27,5/1/2022 0:44,2022,5,Sunday,0,4 mitades,,,FILM,Action & Adventure,it,2.8955,Poco visto,4 mitades
0:21:56,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Heartstopper: Temporada 1: El novio (episodio 8),0:27:42,4/30/2022 18:59,2022,4,Saturday,18,Heartstopper: El novio,1,8,SERIE,Drama,en,19.5425,Moderadamente popular,Heartstopper
0:05:46,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Heartstopper: Temporada 1: El novio (episodio 8),0:27:42,4/30/2022 13:24,2022,4,Saturday,13,Heartstopper: El novio,1,8,SERIE,Drama,en,19.5425,Moderadamente popular,Heartstopper
0:22:56,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Heartstopper: Temporada 1: El acoso (episodio 7),0:22:56,4/30/2022 12:59,2022,4,Saturday,12,Heartstopper: El acoso,1,7,SERIE,Drama,en,19.5425,Moderadamente popular,Heartstopper
0:26:09,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Heartstopper: Temporada 1: Las chicas (episodio 6),0:26:09,4/26/2022 21:53,2022,4,Tuesday,21,Heartstopper: Las chicas,1,6,SERIE,Drama,en,19.5425,Moderadamente popular,Heartstopper
0:23:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Heartstopper: Temporada 1: El amigo (episodio 5),0:23:07,4/26/2022 17:23,2022,4,Tuesday,17,Heartstopper: El amigo,1,5,SERIE,Drama,en,19.5425,Moderadamente popular,Heartstopper
0:10:56,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Heartstopper: Temporada 1: El secreto (episodio 4),0:25:39,4/26/2022 17:12,2022,4,Tuesday,17,Heartstopper: El secreto,1,4,SERIE,Drama,en,19.5425,Moderadamente popular,Heartstopper
0:14:43,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Heartstopper: Temporada 1: El secreto (episodio 4),0:25:39,4/26/2022 12:50,2022,4,Tuesday,12,Heartstopper: El secreto,1,4,SERIE,Drama,en,19.5425,Moderadamente popular,Heartstopper
0:26:11,AR (Argentina),Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,Heartstopper: Temporada 1: El beso (episodio 3),0:26:11,4/25/2022 14:30,2022,4,Monday,14,Heartstopper: El beso,1,3,SERIE,Drama,en,19.5425,Moderadamente popular,Heartstopper
0:28:16,AR (Argentina),Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,Heartstopper: Temporada 1: La atracciÃ³n (episodio 2),0:28:16,4/25/2022 14:01,2022,4,Monday,14,Heartstopper: La atracciÃ³n,1,2,SERIE,Drama,en,19.5425,Moderadamente popular,Heartstopper
0:23:39,AR (Argentina),Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,Heartstopper: Temporada 1: El encuentro (episodio 1),0:23:39,4/24/2022 22:50,2022,4,Sunday,22,Heartstopper: El encuentro,1,1,SERIE,Drama,en,19.5425,Moderadamente popular,Heartstopper
0:15:56,AR (Argentina),Sony UNICORN4K Smart TV,MuÃ±eca rusa: Temporada 2: En ningÃºn tiempo (episodio 1),0:31:14,4/23/2022 19:30,2022,4,Saturday,19,MuÃ±eca rusa: En ningÃºn tiempo,2,1,SERIE,Drama,es,0.6204,Poco visto,MuÃ±eca rusa
0:15:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,MuÃ±eca rusa: Temporada 2: En ningÃºn tiempo (episodio 1),0:31:14,4/21/2022 16:22,2022,4,Thursday,16,MuÃ±eca rusa: En ningÃºn tiempo,2,1,SERIE,Drama,es,0.6204,Poco visto,MuÃ±eca rusa
0:30:09,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Casi feliz: Temporada 2: MamÃ¡ (episodio 8),0:30:09,4/21/2022 14:20,2022,4,Thursday,14,Casi feliz: MamÃ¡,2,8,SERIE,Comedy,es,4.2656,Poco visto,Casi feliz
0:32:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Casi feliz: Temporada 2: Un rÃ­o nos separa (episodio 7),0:32:18,4/21/2022 13:32,2022,4,Thursday,13,Casi feliz: Un rÃ­o nos separa,2,7,SERIE,Comedy,es,4.2656,Poco visto,Casi feliz
0:26:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Casi feliz: Temporada 2: LÃ­nea deÂ 3 (episodio 6),0:26:05,4/21/2022 12:58,2022,4,Thursday,12,Casi feliz: LÃ­nea deÂ 3,2,6,SERIE,Comedy,es,4.2656,Poco visto,Casi feliz
0:27:55,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Casi feliz: Temporada 2: Happy Happy (episodio 5),0:27:55,4/20/2022 22:13,2022,4,Wednesday,22,Casi feliz: Happy Happy,2,5,SERIE,Comedy,es,4.2656,Poco visto,Casi feliz
0:17:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Casi feliz: Temporada 2: Beso (episodio 4),0:25:13,4/19/2022 22:15,2022,4,Tuesday,22,Casi feliz: Beso,2,4,SERIE,Comedy,es,4.2656,Poco visto,Casi feliz
0:07:20,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Casi feliz: Temporada 2: Beso (episodio 4),0:25:13,4/19/2022 17:39,2022,4,Tuesday,17,Casi feliz: Beso,2,4,SERIE,Comedy,es,4.2656,Poco visto,Casi feliz
0:22:36,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Casi feliz: Temporada 2: Actuar para vivir (episodio 3),0:22:36,4/19/2022 14:46,2022,4,Tuesday,14,Casi feliz: Actuar para vivir,2,3,SERIE,Comedy,es,4.2656,Poco visto,Casi feliz
0:29:09,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Casi feliz: Temporada 2: Dios mÃ­o (episodio 2),0:29:09,4/17/2022 20:37,2022,4,Sunday,20,Casi feliz: Dios mÃ­o,2,2,SERIE,Comedy,es,4.2656,Poco visto,Casi feliz
0:26:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Casi feliz: Temporada 2: Permiso para volver (episodio 1),0:26:03,4/17/2022 17:46,2022,4,Sunday,17,Casi feliz: Permiso para volver,2,1,SERIE,Comedy,es,4.2656,Poco visto,Casi feliz
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Casi feliz: Temporada 1: Episodio 1 (episodio 1),0:00:01,4/17/2022 12:59,2022,4,Sunday,12,Casi feliz,1,1,SERIE,Comedy,es,4.2656,Poco visto,Casi feliz
1:52:22,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"tick, tick...BOOM!",1:52:30,4/16/2022 23:59,2022,4,Saturday,23,"tick, tick...BOOM!",,,FILM,Drama,en,5.5656,Poco visto,"tick, tick...BOOM!"
0:00:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El practicante,0:00:15,4/16/2022 23:57,2022,4,Saturday,23,El practicante,,,FILM,Thriller,es,3.3921,Poco visto,El practicante
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bajocero,0:00:02,4/16/2022 23:55,2022,4,Saturday,23,Bajocero,,,FILM,Action & Adventure,es,4.0032,Poco visto,Bajocero
0:00:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"tick, tick...BOOM!",1:52:30,4/16/2022 23:53,2022,4,Saturday,23,"tick, tick...BOOM!",,,FILM,Drama,en,5.5656,Poco visto,"tick, tick...BOOM!"
0:00:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"tick, tick...BOOM!",1:52:30,4/16/2022 23:49,2022,4,Saturday,23,"tick, tick...BOOM!",,,FILM,Drama,en,5.5656,Poco visto,"tick, tick...BOOM!"
0:38:10,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,LÃ­neas erÃ³ticas: Temporada 1: Episodio 1 (episodio 1),0:46:22,4/16/2022 16:40,2022,4,Saturday,16,LÃ­neas erÃ³ticas,1,1,SERIE,Drama,nl,2.4045,Poco visto,LÃ­neas erÃ³ticas
0:08:12,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,LÃ­neas erÃ³ticas: Temporada 1: Episodio 1 (episodio 1),0:46:22,4/16/2022 14:53,2022,4,Saturday,14,LÃ­neas erÃ³ticas,1,1,SERIE,Drama,nl,2.4045,Poco visto,LÃ­neas erÃ³ticas
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,En pocas palabras: Temporada 1: La brecha salarial racial (episodio 1),0:00:05,4/14/2022 17:28,2022,4,Thursday,17,En pocas palabras: La brecha salarial racial,1,1,SERIE,Documentary,,,,En pocas palabras
0:17:41,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,En pocas palabras: Temporada 1: EdiciÃ³n genÃ©tica (episodio 2),0:17:41,4/14/2022 17:10,2022,4,Thursday,17,En pocas palabras: EdiciÃ³n genÃ©tica,1,2,SERIE,Documentary,en,22.2794,Moderadamente popular,En pocas palabras
0:14:19,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,En pocas palabras: Temporada 1: Por quÃ© no funcionan las dietas (episodio 6),0:14:19,4/14/2022 16:53,2022,4,Thursday,16,En pocas palabras: Por quÃ© no funcionan las dietas,1,6,SERIE,Documentary,en,22.2794,Moderadamente popular,En pocas palabras
0:14:49,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Los principios del placer: Miniserie: Nuestros cuerpos (episodio 1),0:14:49,4/8/2022 21:01,2022,4,Friday,21,Los principios del placer,1,1,SERIE,Documentary,en,3.902,Poco visto,Los principios del placer
1:08:13,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 2: El vizconde que me amÃ³ (episodio 8),1:08:13,4/8/2022 19:30,2022,4,Friday,19,Bridgerton: El vizconde que me amÃ³,2,8,SERIE,Drama,en,135.4639,Muy popular,Bridgerton
0:04:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Recursos Humanos: Temporada 1: El amor en los tiempos del posparto (episodio 5),0:10:13,4/5/2022 17:33,2022,4,Tuesday,17,Recursos Humanos: El amor en los tiempos del posparto,1,5,SERIE,Comedy,es,0.8391,Poco visto,Recursos Humanos
0:00:56,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Preguntados: Temporada 1: Charlemos sobre pelis (episodio 1),0:09:01,4/3/2022 16:30,2022,4,Sunday,16,Preguntados: Charlemos sobre pelis,1,1,SERIE,Reality,,,,Preguntados
0:08:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Preguntados: Temporada 1: Charlemos sobre pelis (episodio 1),0:09:01,4/3/2022 16:22,2022,4,Sunday,16,Preguntados: Charlemos sobre pelis,1,1,SERIE,Reality,,,,Preguntados
0:55:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 2: ArmonÃ­a (episodio 7),0:55:03,4/3/2022 13:15,2022,4,Sunday,13,Bridgerton: ArmonÃ­a,2,7,SERIE,Drama,en,135.4639,Muy popular,Bridgerton
0:17:43,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 2: La decisiÃ³n (episodio 6),1:05:10,4/3/2022 12:46,2022,4,Sunday,12,Bridgerton: La decisiÃ³n,2,6,SERIE,Drama,en,135.4639,Muy popular,Bridgerton
0:47:27,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 2: La decisiÃ³n (episodio 6),1:05:10,4/2/2022 15:11,2022,4,Saturday,15,Bridgerton: La decisiÃ³n,2,6,SERIE,Drama,en,135.4639,Muy popular,Bridgerton
0:55:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 2: Un destino inconcebible (episodio 5),0:55:04,4/2/2022 13:50,2022,4,Saturday,13,Bridgerton: Un destino inconcebible,2,5,SERIE,Drama,en,135.4639,Muy popular,Bridgerton
0:54:31,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 2: Victoria (episodio 4),0:54:50,4/2/2022 11:22,2022,4,Saturday,11,Bridgerton: Victoria,2,4,SERIE,Drama,en,135.4639,Muy popular,Bridgerton
0:21:08,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La eterna confusiÃ³n en la bÃºsqueda del amor: Miniserie: Ray + Â¿quiÃ©n? = Amor (episodio 8),0:21:08,4/1/2022 17:38,2022,4,Friday,17,La eterna confusiÃ³n en la bÃºsqueda del amor,1,8,SERIE,Reality,,,,La eterna confusiÃ³n en la bÃºsqueda del amor
0:00:19,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 2: Victoria (episodio 4),0:54:50,4/1/2022 17:35,2022,4,Friday,17,Bridgerton: Victoria,2,4,SERIE,Drama,en,135.4639,Muy popular,Bridgerton
0:35:00,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 2: Obsesiones (episodio 3),1:04:27,4/1/2022 14:37,2022,4,Friday,14,Bridgerton: Obsesiones,2,3,SERIE,Drama,en,135.4639,Muy popular,Bridgerton
0:29:27,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 2: Obsesiones (episodio 3),1:04:27,3/31/2022 21:44,2022,3,Thursday,21,Bridgerton: Obsesiones,2,3,SERIE,Drama,en,135.4639,Muy popular,Bridgerton
0:49:56,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bridgerton: Temporada 2: La carrera ya va a empezar (episodio 2),0:49:56,3/31/2022 20:46,2022,3,Thursday,20,Bridgerton: La carrera ya va a empezar,2,2,SERIE,Drama,en,135.4639,Muy popular,Bridgerton
1:05:49,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Bridgerton: Temporada 2: Libertino, con todas las letras (episodio 1)",1:05:49,3/30/2022 20:29,2022,3,Wednesday,20,"Bridgerton: Libertino, con todas las letras",2,1,SERIE,Drama,en,135.4639,Muy popular,Bridgerton
0:21:42,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La eterna confusiÃ³n en la bÃºsqueda del amor: Miniserie: Problema doble (episodio 7),0:21:42,3/30/2022 13:28,2022,3,Wednesday,13,La eterna confusiÃ³n en la bÃºsqueda del amor,1,7,SERIE,Reality,,,,La eterna confusiÃ³n en la bÃºsqueda del amor
0:23:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Dulces magnolias: Temporada 2: Si quieres, recuerda... (episodio 10)",0:27:40,3/28/2022 21:58,2022,3,Monday,21,"Dulces magnolias: Si quieres, recuerda...",2,10,SERIE,Drama,en,12.4381,Moderadamente popular,Dulces magnolias
0:22:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La eterna confusiÃ³n en la bÃºsqueda del amor: Miniserie: Regreso a casa (episodio 6),0:22:01,3/28/2022 20:59,2022,3,Monday,20,La eterna confusiÃ³n en la bÃºsqueda del amor,1,6,SERIE,Reality,,,,La eterna confusiÃ³n en la bÃºsqueda del amor
0:20:08,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La eterna confusiÃ³n en la bÃºsqueda del amor: Miniserie: A prueba de tontos (episodio 5),0:20:08,3/28/2022 16:49,2022,3,Monday,16,La eterna confusiÃ³n en la bÃºsqueda del amor,1,5,SERIE,Reality,,,,La eterna confusiÃ³n en la bÃºsqueda del amor
0:00:06,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Dulces magnolias: Temporada 2: Si quieres, recuerda... (episodio 10)",0:27:40,3/28/2022 16:49,2022,3,Monday,16,"Dulces magnolias: Si quieres, recuerda...",2,10,SERIE,Drama,en,12.4381,Moderadamente popular,Dulces magnolias
0:17:35,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La eterna confusiÃ³n en la bÃºsqueda del amor: Miniserie: Segunda oportunidad (episodio 4),0:17:35,3/28/2022 12:25,2022,3,Monday,12,La eterna confusiÃ³n en la bÃºsqueda del amor,1,4,SERIE,Reality,,,,La eterna confusiÃ³n en la bÃºsqueda del amor
0:18:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La eterna confusiÃ³n en la bÃºsqueda del amor: Miniserie: Sin pareja (episodio 3),0:18:05,3/28/2022 12:00,2022,3,Monday,12,La eterna confusiÃ³n en la bÃºsqueda del amor,1,3,SERIE,Reality,,,,La eterna confusiÃ³n en la bÃºsqueda del amor
